LDTS,125A0205-QIC,125A0252-UI,125A0252-UI_A50,125A0254-FI,125A0255-XI,125A0266-PIC,125A0270-TIC,125A0272-FIC_A3,125A0285-WI,125A0292-FIC_A2,125A0321-WI,125A0406-QI1,126A0125-UI,126A0164-UI,126A0159-HS,126A0013-QIC,126A0015-QI,126A0020-FIC_A30,126A0103-QI_A1,126A0103-QI_A3,126A0171-HS,126A0043-SI,126A0044-WIC,126A0045-PIC,126A0051-FIC_A3,126A0053-TIC,126A0054-FIC_A3,126A0077-QT1,126A0077-QT2,126A0079-QT,126A0081-FIC_A3,126A0116-QI,126A0118-QI,126A0129-QI,126A0174-QIC,126A0224-FIC_A3,126A0226-FIC_A3,126A0228-FIC_A3,126A0231-TIC,126A0251-QI,126A0288-PICZ,126A0299-FIC_A1,126A0317-QI_A1,126A0317-QI_A3,126A0320-PDIC,126A0545-QI1,126A0547-QIC,126A0202-PIC,126A0252-QI,126A0269-SI,126A0270-WIC,126A0271-PIC,126A0272-PIC,126A0277-FIC_A3,126A0279-TIC,126A0280-FIC_A3,126A0286-QI,126A0287-FIC_A1,126A0300-PDIC,126A0316-QI,126A0318-QI,126A0333-QI,126A0405-PIC,126A0406-FIC_A30,126A0409-FIC_A30,126A0414-TIC,126A0503-QI_A1,126A0503-QI_A3,126A0546-QI1,126A0548-QIC,126A0435-SI,126A0436-WIC,126A0443-FIC_A3,126A0446-FIC_A3,126A0450-QT1,126A0450-QT2,126A0503-QI_A2,126A0504-TIC,126A0516-QI,126A0519-QI,126A0534-QIC,126A0535-QIC,126A0466-QI
2021-11-09T05:26:34.5770000,8.78712463,4022.23657,2.88657284,13.9524651,2.5098238,7.52618027,,,190.515396,2.97210264,190.356689,6.50813055,243.231674,,62.0025406,12.2294703,11.3623877,14.2471876,0.913029552,0.0337339789,1.0,3.14545298,159.076553,0.417121619,2.98836303,78.7696686,3.97755122,0.0,79.5565109,2.9888413,0.251129448,14.8662024,12.608654,3.13648081,10.1378727,10.1168098,2.07730389,3.28507948,77.2188873,2.78313637,10.925787,0.0,0.922751725,0.0,8.60889912,71.826416,11.820219,3.87672877,85.7956161,3.0774653,204.338913,0.399284691,0.399284691,2.89966846,82.3795853,3.85727978,10.3656654,0.0,1.44494653,8.97582912,13.5543432,10.1366234,7.53733921,4.09386492,0.0,77.820694,0.906789184,0.00192933949,84.2679977,5.19078684,3.19543099,178.956619,3.79956174,3.76687932,36.7429657,76.4043884,0.515799999,60.2575111,10.1237354,12.5187664,3.87010026,3.96022892,89.7870102
2021-11-09T06:26:34.6200000,8.83347607,4075.00732,2.86759281,13.9479008,2.66954446,7.52618027,,,182.481064,2.98447514,185.357559,6.51990938,244.012634,,63.8369904,12.2622795,11.5068007,14.4145279,0.913517714,0.0358074605,1.0,3.14838004,155.28421,0.424368799,3.01400518,78.3309479,3.9409852,0.0,79.4897461,2.98054361,0.249611244,14.8251934,12.4838943,3.12446356,10.0401955,10.1887999,2.0680151,3.25632167,76.8183136,2.67319298,10.95368,0.0,0.910865486,0.000386085274,8.63495541,71.5927505,11.8716259,3.78612304,85.8955307,3.06688404,203.963821,0.403051972,0.403051972,2.90774131,82.3748169,3.93980265,10.3450642,0.0,1.4068023,9.35094929,13.157155,10.1576061,7.51931334,4.04663372,0.000683378894,78.2832565,0.911956489,0.00192933949,84.2679977,5.21075773,3.32802987,173.768433,3.78779173,3.76513147,37.6251793,76.6714325,0.529100001,60.3958015,11.7306814,12.819787,3.87324762,4.07725334,90.0344162
2021-11-09T07:26:44.8800000,8.75579453,3988.57202,2.8812592,13.851716,2.91664815,7.47505951,,,174.288025,2.98539162,192.28096,6.31068182,244.363586,,67.6523514,12.2355747,11.6633158,14.7279902,0.915801048,0.0361116864,1.0,3.21524215,152.326263,0.412446409,3.00796962,78.559845,3.84819698,0.0,79.6518784,2.96766829,0.251806319,14.9099512,12.3583908,3.03733897,9.97040462,10.0640974,2.02685761,3.29081345,76.8469238,2.88221455,10.9036493,0.0,0.907185316,0.0,8.57171059,71.3543167,11.7621365,3.85002398,85.6300812,3.10785699,186.535751,0.386075348,0.386075348,2.86899447,82.2269897,4.01035118,10.3227472,0.0,1.43504238,9.56306267,13.4019861,10.1444921,7.50386286,3.99885488,0.000679614197,78.130661,0.906689703,0.0,84.515976,5.22494841,3.35189319,166.436722,3.78566694,3.76920485,39.4611359,76.4997635,0.541400015,60.4339523,12.0218801,12.0306311,5.23576546,4.0452075,90.117363
2021-11-09T08:26:56.8100000,8.67339039,3995.11938,2.82775736,13.9215078,2.86397481,7.59103489,,,182.163666,3.01027417,188.273727,6.50100136,240.63118,,69.2885056,12.0585594,11.6431932,14.8093796,0.919761539,0.0427679531,1.0,3.29245996,153.161407,0.428960949,3.01596856,78.3977127,3.89501595,0.0,79.7377167,3.00257516,0.249289334,14.8394375,12.4002762,3.10686707,9.97017765,10.0826836,2.04690027,3.30368161,77.0643768,2.88221455,10.822094,0.0,0.907873273,0.0,8.51336479,71.4306107,11.7254171,3.72436833,85.6300812,3.18439984,196.135193,0.388459712,0.388459712,2.88563657,82.52742,3.97849345,10.2978544,0.0,1.46659875,9.44110012,12.9746799,10.1061993,7.46523619,3.99448061,0.00111172325,77.9303741,0.913073838,0.0,84.1773911,5.27008867,3.60853601,168.414612,3.78954268,3.75447559,40.2718163,76.7715759,0.542100012,61.0061989,12.3684921,11.7618532,6.12074423,4.09213161,90.1997452
2021-11-09T09:26:46.9500000,8.65364838,3937.99512,2.82670975,13.9280033,2.83489203,7.46208858,,,183.334091,3.01800227,189.424316,6.43497849,241.025345,,70.8788452,12.086791,11.618392,14.7218018,0.928999066,0.0401083417,1.0,3.29358554,147.489487,0.419938922,3.00780225,78.5789185,3.9436357,0.0,79.7091064,3.00915599,0.247638971,15.0,12.4099588,3.10257506,10.0192499,10.1378374,2.03109598,3.28899193,77.0586548,2.8034687,10.8341322,0.0,0.913834214,0.000172852524,8.49088001,71.2446365,11.8402481,2.60133529,85.6955032,3.15918565,186.076187,0.376061052,0.376061052,2.91716456,82.2651367,3.78387356,10.3084412,0.0,1.42648613,9.38613605,13.0670853,10.1298046,7.44377708,3.99594879,0.000222099115,77.9732971,0.910507858,0.0,84.0772476,5.27141047,3.63442564,155.268295,3.80773282,3.77611184,40.1525993,77.0577011,0.552900016,61.2064857,13.1570139,11.4847374,5.9127326,3.89299011,90.0774384
2021-11-09T10:26:45.6830000,8.67897034,4023.729,2.81666112,13.9462051,2.84004855,7.58035278,,,180.179871,3.01233983,198.490204,6.43931818,238.076645,,70.3893204,12.1684313,11.6782284,14.8204985,0.919191003,0.0449386537,1.0,3.39444184,149.252686,0.420369089,2.99902034,78.521698,3.93473053,0.0,79.6614227,2.97796869,0.249886841,15.0,12.569746,3.06309009,10.0493536,10.1767187,2.10536456,3.2792182,77.1101608,2.72285247,10.7399845,0.0,0.907886624,0.0,8.41402435,71.1492615,11.8282309,2.40438724,85.4981537,3.38633728,186.143738,0.393657595,0.393657595,2.91108179,82.2126846,3.9430542,10.31073,0.0,1.42993724,10.4038172,12.6650057,10.1423941,7.38197422,3.99151349,0.0,78.2689514,0.908784389,0.0,83.9580307,5.42322683,3.74968982,163.544128,3.79893374,3.75668216,41.8454933,76.9432526,0.540700018,62.3462067,14.8257437,11.6706648,6.45665264,4.02002859,90.4198914
2021-11-09T11:27:09.2130000,8.63605118,4061.15527,2.8520534,13.8885374,2.88272262,7.38121128,,,181.806564,3.00761604,186.904907,6.46845484,236.875412,,72.2392807,12.2180262,11.6661348,14.8565722,0.921670496,0.041888196,1.0,3.33500886,140.997833,0.417335778,2.99827456,78.6123047,3.87739301,0.0,79.6518784,3.03805447,0.249631971,15.0,12.527215,3.07296133,9.98799133,10.274087,2.04537058,3.2500062,76.9785461,2.70598221,10.764061,0.0,0.914415359,0.000925656874,8.42650604,70.7963715,11.8182163,2.81258941,85.7247391,3.46783257,187.737137,0.375059605,0.375059605,2.89023709,81.1826401,3.92858362,10.3230333,0.0,1.43096948,11.455759,12.5313406,10.1749163,7.33304739,3.99525428,0.000217187378,77.9399109,0.912488341,0.00019724005,83.652832,5.44134331,3.74766374,154.701736,3.80863595,3.79368758,41.9170265,76.8097229,0.539300025,63.3237953,14.7239494,11.0568638,5.03433514,4.11359119,90.4309464
2021-11-09T12:26:37.3570000,8.60085869,4080.87354,2.85279822,13.9599886,2.82984161,7.41325712,,,180.457596,3.07562423,189.721878,6.46845484,230.462311,,71.3190689,12.111969,11.54809,14.9260073,0.916832089,0.0312225055,1.0,3.47886395,144.730927,0.415139616,2.98935771,78.8650436,3.92148709,0.0,79.6614227,3.08612323,0.250234365,15.0,11.804966,3.05493569,9.81051922,10.1790352,2.04175258,3.30223513,76.9957123,2.79058099,10.6507797,0.0,0.912946463,0.0,8.33354473,70.8011398,11.8288984,2.46471167,85.7247391,3.54234958,170.710892,0.394659042,0.394659042,2.89723921,82.432045,3.78201962,10.3090134,0.0,1.45903432,11.5457401,12.0575905,10.1444921,7.32017183,3.99955845,0.0,77.5870285,0.912443519,0.000382030295,83.4954681,5.48816967,4.01601315,161.300552,3.79453373,3.80459428,41.3209343,77.4010468,0.559300005,62.4177399,15.0,11.1254835,5.12474966,4.20457792,90.1138992
2021-11-09T13:26:57.6170000,8.59484959,4022.41992,2.74662185,13.9558496,2.85069394,7.40181208,,,171.748779,2.97976279,184.742584,6.48333359,226.349991,,69.6914291,11.8525515,11.3833513,14.6960573,0.915627599,0.0388525724,1.0,3.62136841,148.248474,0.419018447,3.00842524,78.3643265,3.83558297,0.0,79.8998566,3.12103009,0.249922603,15.0,11.7184839,3.14120173,9.75605679,10.1501989,2.05555248,3.26228237,77.0472107,2.70550418,10.712676,0.0,0.919541538,0.002367398,8.40139675,70.7200775,11.8162136,2.5209825,85.7247391,3.55112934,176.737213,0.390271813,0.390271813,2.89326262,82.0267029,3.79751515,10.2434912,0.0,1.51267648,10.6435528,12.1637592,10.057415,7.3133049,4.01350307,0.000217189692,78.0209808,0.92089051,0.0,83.1378174,5.48820305,3.81970382,156.242386,3.79633379,3.76213002,42.4892693,77.0147781,0.576300025,60.1812096,14.6996307,11.8668642,5.0237484,4.22432041,89.6243744
2021-11-09T14:26:37.6130000,8.63133049,4158.87988,2.79494667,14.0062723,2.79024792,7.48650455,,,186.408951,2.95230675,187.242142,6.48333359,224.824631,,67.082016,11.8178349,11.5259695,14.6800442,0.924059868,0.0360458679,1.0,3.70961761,140.837631,0.410721451,3.00969386,79.0319519,3.81542087,0.0,79.8760147,3.11502147,0.252291888,15.0,11.5325394,3.09699583,9.84744453,10.2132683,2.09508967,3.29998016,77.5851212,2.70550418,10.667037,0.0,0.91974026,0.0,8.36514091,70.7153091,11.8148785,2.45159769,84.6404724,3.69701052,172.801178,0.382117301,0.382117301,2.9077363,82.0267029,4.05846977,10.1596565,0.0,1.52063632,10.9374037,11.9655619,9.99079609,7.26952791,4.55692816,0.00108586159,77.7777786,0.903419852,0.0,82.3414383,5.50160837,3.53244376,154.700439,3.79658055,3.77559519,44.301384,76.3566971,0.552999973,60.9155922,14.8265877,12.1336393,5.01430655,4.31559372,89.6869278
2021-11-09T15:26:48.1570000,8.70472145,4154.7041,2.72542,13.9536028,3.05286384,7.17749166,,,184.365662,3.01183796,188.293564,6.57136393,224.540161,,66.7776718,11.8475914,11.663455,14.8350315,0.920051575,0.06425374,1.0,3.77197719,145.802887,0.429478228,3.00836587,78.1640396,3.83647251,0.0,79.7329483,3.17281842,0.251467347,15.0,11.3705053,3.09484982,9.66159439,10.3033428,2.05990791,3.26356721,77.2360535,2.70550418,10.7206306,0.0,0.918401659,0.0,8.32936859,70.4768677,11.5237951,2.46375775,84.2973404,3.44464469,173.015915,0.365855992,0.365855992,3.15140009,84.005722,3.76655984,10.1181688,0.0,1.41550052,11.4698191,12.0681543,9.9997139,7.22403431,4.6203866,0.000434320362,78.1545029,0.90362823,0.000242557478,83.4000931,5.15883636,3.53919768,148.54303,3.81137037,3.7814796,43.9675751,76.9003296,0.560699999,60.1049118,14.9578152,12.3388319,4.86351967,4.19685268,89.7369308
2021-11-09T16:26:58.7530000,8.68068695,4077.60571,3.03520322,13.96984,3.02129054,7.1782546,,,208.428986,2.96522117,207.516449,6.5567956,219.835098,,63.6914024,11.670577,11.619379,14.9167814,0.916977525,0.0634511709,1.0,3.82825851,154.566254,0.420721322,3.01139045,78.211731,3.85098124,0.0,79.957077,3.16852665,0.250106514,15.0,11.466567,3.09055805,9.80547714,10.3736248,2.04432392,3.29001093,77.3676682,3.25058007,10.5353975,0.0,0.907461643,0.0,8.15929985,70.2670441,11.5972338,3.15546036,84.4969864,3.25621486,167.373154,0.413113981,0.413113981,3.13719702,83.0185928,3.7773416,10.0369101,0.0,1.4377315,11.2280111,12.8370609,9.93047237,7.20772552,4.45238924,0.0,78.1354294,0.911623955,0.000242557478,84.0009537,5.08174276,3.47526169,160.465668,3.7937026,3.77329373,42.8946114,76.4186935,0.561100006,60.214592,15.0,12.5964479,4.72675276,4.05236053,90.0802612
2021-11-09T17:26:49.6030000,8.63476372,4086.27197,3.02561188,14.1116142,2.68913412,7.35450649,,,198.113297,2.98842072,211.722076,6.54935646,225.736328,,62.3476906,11.8781118,11.7821245,14.8962593,0.925867975,0.0634511709,1.0,3.61889195,136.871918,0.424931705,2.99562478,78.6266098,3.85190821,0.0,79.6375732,3.01230335,0.248705491,15.0,12.1212511,3.04763961,9.92462635,10.4593983,2.04179287,3.30312037,76.9785461,3.2055428,10.576623,0.0,0.908759117,0.000262468791,8.32369328,70.739151,11.5645208,3.89318085,84.2155457,3.26747108,179.119705,0.37668097,0.37668097,3.15678382,84.005722,3.77945924,10.1476393,0.0,1.53837001,12.205369,13.2950459,9.97610855,7.29699564,4.45201159,0.0,77.8683853,0.914991558,0.00058731297,84.6542664,5.13394499,3.19002795,165.988235,3.78515577,3.74635291,42.7277069,76.3519287,0.583999991,60.1859779,12.2808075,13.1793003,4.74163103,3.9582262,90.3792725
2021-11-09T18:26:58.3300000,8.52918434,4061.54956,3.11643791,13.9422216,2.65235806,7.54372931,,,204.263046,2.99973392,206.008774,6.59182167,228.717087,,62.7865067,12.0570335,11.9357548,15.2446175,0.922035158,0.0468651876,1.0,3.46220446,141.176376,0.423863471,3.01368189,78.4930801,3.94780898,0.0,79.2322311,2.89728189,0.250595808,15.0,12.1429462,3.00515032,9.95905399,10.5736294,2.05555797,3.2672956,76.6580887,3.1292367,10.6481628,0.0,0.922926009,0.00601059571,8.3608551,70.7486877,11.7267523,4.23485947,85.0953598,3.26116753,192.078125,0.395565093,0.395565093,3.14526653,80.7057648,3.3717556,10.2844067,0.0,1.48437667,10.9433126,13.0409803,10.0637102,7.36137342,4.18232822,0.00152021856,77.8302307,0.911396265,0.0,84.9070053,5.14256239,3.35189319,159.641891,3.79173136,3.76902461,43.2761078,76.2660904,0.591499984,60.7248421,14.2779779,12.7913198,4.75164557,3.98168826,90.8198166
2021-11-09T19:26:38.7570000,8.46523571,4185.92627,3.14901638,14.0035181,2.4933157,7.59332371,,,206.08812,3.04025435,207.774338,6.59182167,231.683929,,64.295166,12.2172623,11.873457,15.5290365,0.925363123,0.0551938713,1.0,3.56733847,138.962082,0.423136741,3.00442934,78.6456833,3.81988049,0.0,79.2513123,2.99456382,0.250035048,15.0,12.4227428,2.95364809,10.040473,10.5371599,2.08752751,3.26146388,77.0071564,3.10920978,10.6717157,0.0,0.915960431,0.00556274317,8.26312542,70.5674744,11.5992365,4.34525537,85.3421707,3.08354354,180.755676,0.388459712,0.388459712,3.15323043,80.7009964,3.52255869,10.2549353,0.0,1.42768621,10.5393095,13.1665545,10.0637102,7.38884115,4.11023808,0.000651485985,77.9494476,0.91407901,0.00681195874,85.6556931,5.11442471,3.30934453,161.47937,3.8072257,3.77243948,42.7753944,76.6380539,0.571399987,61.1587982,12.6183691,12.5948114,4.92303324,3.79542208,90.9143829
2021-11-09T20:26:48.7800000,8.42617989,4098.37256,3.2963469,13.9587402,2.15096402,7.6619935,,,194.324265,2.99048686,198.629089,6.57198381,230.995377,,65.5284805,12.2268,11.7006092,15.3954992,0.917367339,0.0488438047,1.0,3.44689608,133.71904,0.405237615,2.99609876,78.4215546,3.95570731,0.0,79.1320953,2.9888413,0.248751879,15.0,12.0453386,3.00987124,10.0414906,10.3798923,2.07850885,3.25115299,77.1845551,3.03880739,10.6295137,0.0,0.912955403,0.003919865,8.3588562,70.9823532,11.4824028,4.14830732,85.9462357,3.14838004,175.256836,0.392751545,0.392751545,3.14975381,79.6614227,3.71605968,10.2623749,0.0,1.51400638,10.8708372,13.9067125,10.0652838,7.32789707,3.99714565,0.000868639909,77.8922272,0.901120186,0.0,85.2408218,5.21879101,3.39601803,165.728912,3.79742289,3.77356505,42.5608025,76.3614655,0.523800015,61.6213608,13.8953505,12.2365465,5.0663805,3.99370551,91.0053024
2021-11-09T21:26:50.0600000,8.38669491,4058.57715,3.29169273,14.0340719,2.12418628,7.6200285,,,192.261124,2.98777866,215.154037,6.64761591,231.46904,,65.8675156,12.1886501,11.7545118,15.2994194,0.921633422,0.049817834,1.0,3.47706294,132.322815,0.421553373,3.00277662,78.6027603,3.9302268,0.0,79.084404,3.00457811,0.250356466,15.0,12.4723988,3.00171685,10.0958042,10.3270588,2.10346007,3.29072976,76.9499283,3.03880739,10.8576965,0.0,0.920948505,0.00025152223,8.53623486,70.8249893,11.7107296,4.07606125,85.9462357,3.14612842,178.788391,0.383071065,0.383071065,3.14475679,79.7711029,3.67659688,10.3104439,0.0,1.44661021,10.2720098,13.392745,10.1208868,7.4223175,3.99706483,0.00065162289,77.8636093,0.902146399,0.0,84.7734833,5.35190773,3.28480577,170.844727,3.81128955,3.77362823,43.7052956,76.518837,0.525699973,61.6404381,12.5384541,11.6146269,4.95536518,3.90586567,90.9591751
2021-11-09T22:27:00.0200000,8.46308994,3962.69849,3.18902135,14.1028318,2.09389901,7.49871254,,,201.366714,2.95547986,207.238708,6.51866961,232.892105,,65.5245743,12.2752504,11.6118975,15.1450739,0.924618125,0.0646895766,1.0,3.53964758,133.802124,0.426211327,3.00014114,78.5455399,3.96712494,0.0,79.217926,3.01230335,0.24976559,15.0,12.2502718,3.04291844,10.045167,10.3175554,2.04750109,3.28865671,77.0357666,3.03880739,10.837738,0.0,0.911701977,0.000639936596,8.48929977,70.7248459,11.7367668,4.11921787,86.1196594,3.19137836,181.708374,0.417167366,0.417167366,3.11856604,80.309967,3.57503963,10.3118744,0.0,1.42666066,10.4653502,13.3225889,10.1722937,7.4214592,4.11907244,0.00130303879,78.168808,0.903161049,0.00134167308,84.7401047,5.31700993,3.57364202,161.521378,3.78473759,3.73701525,44.086792,76.9337158,0.540600002,61.478302,13.9356041,11.7969007,4.85751104,3.79484987,90.7145538
2021-11-09T23:26:49.8270000,8.50171661,4019.43433,3.25749755,14.0600929,2.35821033,7.62155437,,,204.758987,3.04438257,212.495743,6.54284716,232.614288,,65.4038925,12.262661,11.5883751,15.1259794,0.91430521,0.0484244414,1.0,3.45680165,133.787369,0.418353498,3.00176787,78.6361465,3.92286515,0.0,79.3133011,3.01688147,0.250820071,15.0,12.2666101,3.05836916,10.0826769,10.2542362,2.10115552,3.28928304,77.1101608,2.4946239,10.8943281,0.0,0.908441961,0.0,8.55649948,70.6294708,11.7387695,4.55555582,85.9058838,3.09615064,204.310684,0.412827849,0.412827849,3.12886024,81.301857,3.86536717,10.3456364,0.0,1.41196847,10.1811256,13.4186373,10.1607533,7.34506464,4.0028553,0.000217209876,78.0209808,0.921099663,0.00440940913,84.9308548,5.30791426,2.18304157,199.776489,3.81974912,3.81238866,41.0109673,74.2107773,0.542999983,59.5231285,6.65940332,16.0,5.42660952,3.90186,90.3500061
2021-11-10T00:26:50.4130000,8.58669567,3907.1106,3.30962658,13.9307089,2.22887182,7.52999496,,,213.190079,2.97780085,212.952026,6.58748198,233.554871,,65.5083542,12.1791134,11.4767065,14.897934,0.907749951,0.0349830128,1.0,3.51375842,132.878815,0.419816822,2.99706578,78.559845,4.03470182,0.0,79.1750107,3.06065822,0.24880062,15.0,11.9555387,3.09141636,10.0681496,10.2576456,2.04966497,3.34007668,77.1158829,2.61900568,10.8060284,0.0,0.907080352,0.0,8.57329369,70.6103973,11.7401047,4.35002375,86.0110779,3.31362176,181.790131,0.403433472,0.403433472,3.13668585,81.4830704,3.75873399,10.3565092,0.0,1.42859364,11.9475431,12.7204123,10.1465902,7.41802597,3.99603868,0.00086881587,78.2164993,0.890590191,0.0,84.2679977,5.43694496,1.98628211,213.740158,3.81581044,3.76557136,42.5369568,74.0677109,0.527700007,59.1845474,5.82490396,15.175415,5.97081566,4.10815477,90.2247849
2021-11-10T01:26:49.7100000,8.61287594,3618.99731,3.12859488,13.9913235,2.01850796,6.9310441,,,180.814682,2.99568009,183.353928,6.58748198,232.528854,,60.9707108,12.2054367,11.4767065,14.8524895,0.912853718,0.046117872,1.0,3.4545505,150.904037,0.429322332,2.99956965,78.5407715,3.82104063,0.0,79.122551,3.13161659,0.250374109,15.0,12.3012018,3.05150223,10.1508198,10.1282978,2.04906535,3.2803781,76.9041519,2.57322502,10.9895954,,0.91013515,0.0,8.62625504,69.9809265,11.5992365,4.61111116,86.4966202,2.39646053,215.921768,0.383166432,0.383166432,3.16727376,80.9060516,3.6897428,10.3393421,0.0,0.974419355,11.4545832,12.9393139,10.1607533,7.65321875,4.10435486,0.0,77.997139,0.903729677,0.0,84.8211746,4.95445251,2.1778636,225.789856,3.78100967,3.76665759,42.0362434,74.4158325,0.541100025,59.1368599,6.14628601,13.6415606,5.74048662,3.90500736,90.1198273
2021-11-10T02:27:00.2730000,8.65364838,3542.45801,3.58684087,14.0185423,1.09791648,7.58645678,,,167.24559,3.01307893,178.156418,6.68264198,231.57486,,48.6333771,12.2367191,11.3889942,14.3639097,0.919223726,0.046117872,1.0,3.46760774,153.198441,0.4183954,2.99535728,78.3214111,3.97069359,0.0,79.5898895,3.05894136,0.249871671,15.0,12.0873394,3.06566525,9.83795357,10.0837831,2.05335116,3.26383591,76.8869858,2.57760191,10.784915,,0.90500772,0.00151977979,8.45287132,70.6103973,11.7988548,4.90867901,86.0158844,2.35098529,223.172729,0.400763005,0.400763005,3.12178731,81.5832138,3.57675695,10.2452078,0.135344654,1.29926944,8.18061829,16.0,9.77310467,8.06695271,4.01251554,0.00150625233,77.9256058,0.89976424,0.000290903554,84.2346191,5.07561827,2.2559824,258.637299,3.81138468,3.76593041,41.34478,75.4124908,0.549899995,60.2288971,5.13321781,12.8599033,5.0274682,3.84320474,89.921814
2021-11-10T03:26:40.5000000,8.65493584,3348.40161,3.75078154,13.9692545,1.16037238,7.65665245,,,179.426025,2.98044515,178.930084,6.68264198,228.463287,,37.7646942,11.9841681,9.97178173,12.452651,0.927965283,0.0145688076,1.0,2.66413474,268.388397,0.408361524,3.02367926,78.2451096,4.08847857,0.0,79.1273193,2.9785409,0.256052434,3.94621372,12.7244778,3.29399133,9.03050232,9.62781048,2.06540871,3.28582096,77.1616592,2.73523283,10.8320208,,0.923467398,0.000365431595,8.88329506,67.6585617,11.7641392,4.92966175,85.9762344,2.34693313,262.067261,0.407439202,0.407439202,3.12356305,81.611824,3.83288407,10.2778254,0.00159901939,1.43064547,5.97149849,13.1250782,9.99551773,8.19399166,4.12758875,0.00240967842,77.8397675,0.906891525,0.195091262,85.2455902,5.03359652,2.41942334,305.023804,3.81624031,3.76936579,39.866478,74.434906,0.554499984,59.475441,6.19736385,12.6240339,5.02575111,3.86981416,89.7604141
2021-11-10T04:26:50.4670000,8.51587963,3041.48193,2.7529285,14.0567026,1.81632888,7.60400581,,,190.753448,2.9826436,177.680298,5.77877903,279.146576,,38.8900375,10.7996187,7.68008184,14.4402294,1.80460107,0.0250130035,1.0,2.37507367,325.98465,0.420518965,3.21601725,77.6156387,4.10444546,0.0,80.1049118,2.85121608,0.297854036,2.86491871,12.0596323,3.32145929,8.96596432,10.913969,2.92496037,5.00868273,77.133049,2.73523283,10.964921,,0.917852223,0.0,8.51177883,63.4430122,11.8168812,4.8791132,86.7575836,2.19362283,359.466949,0.375679553,0.375679553,3.09246588,83.5813065,3.82052708,10.5439196,0.580314279,1.47356534,4.78710651,12.8025913,10.2347164,8.1982832,5.91637135,0.0,77.8302307,0.901566863,0.0,83.6909866,5.12764978,2.01464772,427.902435,3.79485273,3.76572275,45.2789688,73.4906998,0.560100019,59.2751541,4.11671638,14.0010633,5.14849806,3.54163098,91.0478973
2021-11-10T05:27:02.0330000,9.10944176,3122.53931,2.58163428,14.1157866,2.22399926,7.67420101,,,195.514542,3.00038457,159.965088,5.60767746,283.229248,,41.4349747,10.8339529,10.6698427,15.9827509,1.98257089,0.0488564521,1.0,2.59457111,318.149597,0.411298245,3.18267727,77.4058151,4.38063812,0.0,79.9380035,2.94134498,0.30269751,2.88085127,12.6957932,3.47296143,9.21847248,10.6660604,2.83764839,4.94536257,77.0987167,2.86052489,11.1293449,,0.911330581,0.000294739788,8.58232403,62.4845009,11.8035288,4.74344301,87.1699295,2.16908407,399.130676,0.336242259,0.336242259,3.01798487,84.649498,4.00688601,10.401145,0.866948485,1.28324819,1.98488629,13.2223988,10.056366,8.19055843,5.99469709,0.00122121628,78.5121613,0.903437853,0.0,81.8502579,5.04920101,1.98763275,439.825226,3.66514993,3.66514993,46.6618996,74.0200272,0.664900005,60.038147,1.26063371,13.5484076,5.24606609,3.19198871,91.7167587
2021-11-10T06:27:01.7330000,9.31716728,2807.0,2.59083509,13.8795109,2.6835146,7.49108267,,,189.900421,3.07049394,176.013916,5.74561262,283.212067,,41.5905342,10.8049593,11.1194391,14.6040649,2.01495266,0.0959194675,1.0,2.53378725,301.62912,0.40976271,3.17918444,77.3628998,4.24727249,1.31139731,81.1731033,3.01602292,0.300411165,2.87842846,11.983449,3.67811155,9.11990166,9.40288925,2.72555304,4.94781256,77.2932816,2.52951741,10.9611835,,0.942724466,0.0,8.76220036,60.6151619,11.4917498,4.84024811,80.3835602,1.90658772,451.521057,0.39604196,0.39604196,3.00696325,83.2427292,4.09904003,10.29671,0.830932379,1.34422469,1.87330198,13.8771305,9.87539291,8.27896976,5.96577835,0.000333465083,77.5298004,0.895982265,0.0,79.7138748,4.95916224,2.02500343,431.324188,3.6740756,3.67275167,46.7811165,74.3109207,1.21870005,59.9141617,0.174772993,12.6228981,4.83261824,3.56480694,91.5396194
2021-11-10T10:26:42.3530000,9.16609478,2739.51611,2.68019819,13.876996,2.3600893,7.63528824,,,186.984253,3.00805783,168.773102,5.81442547,309.139771,,36.3558464,10.6050549,13.1700649,16.7690926,2.10743093,0.0439471193,1.0,2.36584353,281.393311,0.375588566,3.2146883,77.2770615,4.19949722,15.8321419,81.4210739,2.86838341,0.298432738,1.79088831,11.4330492,3.32832623,8.7943306,10.665103,3.00895047,5.02855349,77.0758209,2.37650943,10.6892662,,2.04307675,0.0196265783,8.6746521,60.8440628,11.2180252,4.85216999,76.3873444,2.07610703,410.828949,0.397567958,0.397567958,3.01310325,83.3380966,3.63837004,10.0703859,1.18000686,1.52261567,1.37524092,14.635704,9.65560341,8.29356194,5.54321337,0.000628446986,78.1211243,1.99558759,0.0,79.7520218,4.9863801,2.34940934,443.781006,3.81982183,3.80105257,52.9327621,74.6590347,3.32990003,59.461132,0.774076402,13.4284277,4.67897034,3.16051507,88.3692932
